filename	label	span_ini	span_end	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S0365-66912007000100010-1	SINTOMA	749	796	hormonas tiroideas (T3,T4,TSH) estaban elevadas	131089005	EXACT	True	False	False
es-S0376-78922009000300005-1	SINTOMA	3603	3634	humedad permanente de la vagina	289598001	EXACT	False	False	False
es-S1130-01082007000400010-1	SINTOMA	443	467	ictericia cutáneo-mucosa	18165001	EXACT	False	False	False
es-S1130-01082005001100016-1	SINTOMA	280	307	ictericia de piel y mucosas	18165001	EXACT	False	False	False
es-S0378-48352004001000003-1	SINTOMA	562	583	ictericia mucocutánea	18165001	EXACT	False	False	False
es-S0378-48352004001000003-1	SINTOMA	670	691	ictericia mucocutánea	18165001	EXACT	False	False	False
es-S0211-69952012000700028-1	SINTOMA	1597	1616	IgM e IgA, normales	166165005	NARROW	False	False	False
es-S0378-48352004001000003-1	SINTOMA	1153	1169	IgM VHA negativo	165996008	NARROW	True	False	True
es-S1130-01082009000900012-1	SINTOMA	586	658	íleon terminal con paredes engrosadas y signos de proliferación vascular	312895004	NARROW	False	False	False
es-S2340-98942015000100005-1	SINTOMA	490	515	imagen adyacente al colon	300310003	EXACT	False	False	False
S0004-06142006000100014-1	SINTOMA	2097	2143	imagen cálcica en teórica zona de pelvis renal	236710009	NARROW	False	False	False
es-S0004-06142008000300011-1	SINTOMA	708	726	imagen cicatricial	251768002	NARROW	False	False	False
es-S0210-48062009000200019-1	SINTOMA	809	865	imagen con nivel líquido de 15 x 9 x 8 cm en hipogastrio	441988000	NARROW	False	False	True
es-S1139-76322016000300009-1	SINTOMA	896	935	imagen de calcificación intratesticular	441687008	NARROW	False	False	True
es-S0210-48062003000900009-1	SINTOMA	807	826	imagen fría central	365853002	NARROW	False	False	False
es-S1130-01082005001100017-2	SINTOMA	321	376	imagen heterogénea de 15 x 14,5 cm dependiente de riñón	249578005	NARROW	False	False	False
es-S0210-48062009000400020-1	SINTOMA	467	512	imagen hipodensa de 3 cm el lóbulo prostático	309089006	NARROW	False	False	False
es-S0004-06142008000500009-1	SINTOMA	877	913	imagen lobulada de contenido líquido	365853002	NARROW	False	False	False
es-S1137-66272013000200023-1	SINTOMA	3464	3478	imagen nodular	129734009	NARROW	False	False	False
es-S0212-71992005001100007-1	SINTOMA	1336	1391	imagen nodular calcificada en lóbulo inferior izquierdo	786838002	NARROW	False	False	False
S0004-06142006000500002-2	SINTOMA	654	688	imagen nodular hipoecoica en teste	87860000	NARROW	False	False	False
es-S0210-48062006000200018-1	SINTOMA	540	570	imagen nodular intratesticular	87860000	NARROW	False	False	False
es-S1698-44472004000400012-1	SINTOMA	617	689	imagen radiolúcida, de contornos poco definidos, en el cuerpo mandibular	125129007	NARROW	False	False	True
es-S0365-66912012001100004-5	SINTOMA	449	481	imagen sacular hiperfluorescente	371405004	NARROW	False	False	True
es-S0210-48062005000400012-1	SINTOMA	3247	3265	imágenes nodulares	125132005	NARROW	False	False	False
es-S0004-06142009000400011-1	SINTOMA	657	742	imágenes polipoideas parietales menores de 2-3 cm tanto en vejiga como en divertículo	309248004	EXACT	False	False	False
es-S1698-44472004000400011-1	SINTOMA	794	843	imágenes radiolúcidas y radiopacas en su interior	365853002	NARROW	False	False	False
es-S1889-836X2015000200005-2	SINTOMA	433	447	IMC era normal	35425004	EXACT	True	False	True
es-S1139-76322016000300015-1	SINTOMA	343	383	implantación amplia del cordón umbilical	90009001	NARROW	False	False	False
es-S0212-16112014000300032-1	SINTOMA	1118	1147	imposibilidad de ingesta oral	450819000	EXACT	False	False	False
es-S0211-69952016000600552-1	SINTOMA	206	242	imposibilidad para elevar el párpado	11934000	EXACT	False	False	False
es-S0210-48062006000700012-1	SINTOMA	373	402	imposibilidad para la micción	102835006	EXACT	False	False	False
es-S0004-06142009000400011-1	SINTOMA	288	317	imposibilidad para la micción	102835006	EXACT	False	False	False
S0004-06142007000600012-1	SINTOMA	247	264	impotencia sexual	860914002	EXACT	False	False	False
es-S0004-06142008000300012-1	SINTOMA	404	426	impresiona de gravedad	135818000	EXACT	False	False	False
es-S1698-69462006000200016-1	SINTOMA	144	183	inadecuada posición del canino inferior	366226004	NARROW	False	False	False
es-S0212-71992005000600008-1	SINTOMA	252	284	incapacidad para la deambulación	228158008	EXACT	False	False	False
es-S1134-80462014000500004-1	SINTOMA	501	533	incapacidad para la deambulación	228158008	EXACT	False	False	False
es-S1130-01082008000500008-1	SINTOMA	967	1010	incapacidad total para la alimentación oral	228155006	EXACT	False	False	False
es-S0211-69952011000100019-1	SINTOMA	390	411	incomodidad abdominal	43364001	NARROW	False	False	False
es-S1138-123X2004000100006-2	SINTOMA	405	425	incompetencia labial	698195007	EXACT	False	False	True
es-S1130-01082009000300015-1	SINTOMA	2608	2626	incontinencia anal	72042002	EXACT	False	False	False
es-S0212-71992008000700009-1	SINTOMA	959	994	incremento del trabajo respiratorio	49233005	EXACT	False	False	False
es-S1130-05582014000300006-1	SINTOMA	862	901	incremento metabólico a nivel parotídeo	300257000	NARROW	False	False	False
es-S0211-57352013000300011-1	SINTOMA	290	303	independiente	718360006	EXACT	False	False	False
es-S0211-69952012000700028-1	SINTOMA	269	321	independiente para las actividades de la vida diaria	718360006	EXACT	False	False	False
es-S0376-78922015000400012-1	SINTOMA	983	1009	inestabilidad de la lesión	52776004	EXACT	False	False	True
es-S1134-80462005000300004-1	SINTOMA	655	675	inestabilidad lumbar	202824000	EXACT	False	False	False
es-S0376-78922015000400012-1	SINTOMA	1896	1923	inestabilidad radiocarpiana	782430000	EXACT	False	False	False
es-S0376-78922016000200012-1	SINTOMA	601	634	infiltración de tejido subcutáneo	128041002	NARROW	False	False	True
es-S1130-01082009000200012-1	SINTOMA	314	369	infiltración y engrosamiento de toda la pared del colon	128524007	NARROW	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1987	2006	infiltrado alveolar	409609008	EXACT	False	False	False
es-S0212-71992005000600008-1	SINTOMA	1986	2037	infiltrado alveolar en el lóbulo inferior izquierdo	409609008	NARROW	False	False	False
es-S0212-71992005000400007-1	SINTOMA	2003	2028	infiltrado pulmonar basal	409609008	NARROW	False	False	False
es-S1137-66272016000200010-1	SINTOMA	1429	1482	infiltrado reticulonodular en ambos campos superiores	409609008	NARROW	False	False	True
es-S1130-01082008000300010-1	SINTOMA	1326	1348	infiltrados alveolares	409609008	EXACT	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1597	1616	infiltrados basales	409609008	EXACT	False	False	False
es-S0365-66912007000900010-1	SINTOMA	2683	2716	inflamación en la cámara anterior	246992005	EXACT	False	False	False
es-S0365-66912012000500003-1	SINTOMA	2061	2081	inflamación escleral	78370002	EXACT	False	False	False
es-S0365-66912008000700010-1	SINTOMA	161	194	ingurgitación conjuntivo-escleral	781682005	NARROW	False	False	False
es-S0211-57352011000400009-1	SINTOMA	3324	3346	inhibición psicomotriz	43994002	EXACT	False	False	True
es-S0211-57352013000300011-1	SINTOMA	4544	4559	insight parcial	27026000	NARROW	False	False	False
es-S0210-48062007000700014-1	SINTOMA	796	843	integridad de túnica albugínea y fascia de Buck	249244000	NARROW	False	False	True
es-S1130-01082008000900011-1	SINTOMA	1431	1458	integridad del eje vascular	21829004	NARROW	False	False	True
es-S0211-57352013000300011-1	SINTOMA	305	331	Intelectualmente brillante	367358004	EXACT	False	False	False
es-S0212-71992005000400007-1	SINTOMA	520	547	intensa palidez mucocutánea	274643008	NARROW	False	False	False
es-S0211-57352011000400009-1	SINTOMA	3495	3514	intensa somnolencia	271782001	EXACT	False	False	False
es-S1130-01082005001100016-1	SINTOMA	147	171	intolerancia alimenticia	235719002	EXACT	False	False	False
es-S0212-71992005000500009-1	SINTOMA	830	872	intradermoreacción de Mantoux fue negativa	268375009	EXACT	False	False	False
es-S0376-78922009000300005-1	SINTOMA	3718	3754	introito vaginal se mantiene cerrado	161815000	EXACT	False	False	False
es-S1130-01082007001100010-1	SINTOMA	484	534	inversión del flujo en las venas porta y esplénica	307223005	NARROW	False	False	False
es-S0365-66912007000900010-1	SINTOMA	2909	2925	inyección ciliar	247044000	NARROW	False	False	True
es-S0365-66912005001100009-1	SINTOMA	482	519	iridectomías se observaban permeables	423552003	EXACT	False	False	False
es-S0365-66912007000900010-1	SINTOMA	726	739	iris abombado	247025007	NARROW	False	False	False
es-S1130-63432014000500008-1	SINTOMA	267	276	irradiado	9972008	EXACT	False	False	True
es-S1887-85712012000400006-1	SINTOMA	1295	1340	irritación peritoneal en hemiabdomen inferior	300419003	EXACT	False	False	False
es-S0212-71992000001200006-1	SINTOMA	1551	1611	jugo duodenal y biopsia de 2ª porción duodenal sin patógenos	309306009	NARROW	False	False	False
es-S0376-78922009000300005-1	SINTOMA	3760	3814	labios mayores presentan un aspecto juvenil y turgente	289499007	NARROW	False	False	False
es-S0210-48062004000200011-1	SINTOMA	1130	1166	Lactato deshidrogenosa (LDH) elevada	396697000	EXACT	True	False	False
es-S0365-66912004000800009-1	SINTOMA	343	361	lagrimeo en el ojo	31788005	EXACT	False	False	False
es-S0212-71992008000700009-1	SINTOMA	123	141	lagrimeo incesante	31788005	EXACT	False	False	False
es-S0365-66912007000900010-1	SINTOMA	601	739	lámpara de hendidura del OI mostraba una inyección ciliar marcada, una reacción inflamatoria leve en la cámara anterior y un iris abombado	45177002	NARROW	True	False	False
es-S0211-69952009000600023-1	SINTOMA	1869	1900	latencias centrales prolongadas	102968003	NARROW	False	False	True
es-S0212-71992005000500009-1	SINTOMA	1006	1044	lavado broncoalveolar fueron negativos	309306009	NARROW	False	False	False
es-S0376-78922008000400008-1	SINTOMA	1215	1243	lengua con placa blanquecina	91002001	EXACT	False	False	False
es-S1887-85712014000100005-1	SINTOMA	186	233	lenguaje, con emisión y comprensión conservadas	286402008	NARROW	False	False	False
es-S0212-71992004001100006-1	SINTOMA	3047	3067	lentificación difusa	364852004	NARROW	False	False	True
es-S0211-57352011000400009-1	SINTOMA	3875	3890	lentitud motora	62330004	NARROW	False	False	True
es-S1130-01082008000900011-1	SINTOMA	1175	1228	lesión anecoica, bien delimitada, de aspecto quístico	396877008	EXACT	False	False	False
es-S0004-06142008000400016-1	SINTOMA	471	518	lesión exofítica no dolorosa a nivel del glande	110015006	NARROW	False	False	False
es-S0365-66912004000800009-1	SINTOMA	407	461	lesiones faciales con distribución en alas de mariposa	30704002	EXACT	False	False	False
es-S0212-71992005000600008-1	SINTOMA	2561	2623	lesiones focales hepáticas en segmento III con patrón vascular	300331000	NARROW	False	False	False
es-S0211-57352011000400009-1	SINTOMA	2630	2673	lesiones hemorrágicas intra ni extraaxiales	1386000	NARROW	False	False	True
es-S0211-57352011000400009-1	SINTOMA	2677	2706	lesiones ocupantes de espacio	85974009	EXACT	False	False	True
es-S0210-48062009000200019-1	SINTOMA	476	519	leucocitos con marcada desviación izquierda	87361006	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	2867	2879	Leucocitosis	414478003	EXACT	False	False	False
es-S0365-66912007000900016-1	SINTOMA	2073	2124	levantamiento del neuroepitelio yuxtafoveolar nasal	29555009	NARROW	False	False	True
es-S1888-75462015000400006-1	SINTOMA	1739	1765	leve alteración subcondral	118954006	NARROW	False	False	False
es-S1130-05582014000300006-1	SINTOMA	1797	1820	leve déficit al soplido	424650008	NARROW	False	False	True
es-S0210-48062004000500009-1	SINTOMA	184	222	leve disminución del calibre miccional	162128006	EXACT	False	False	False
es-S1137-66272012000300023-1	SINTOMA	238	287	leve disminución del factor VII de la coagulación	37193007	EXACT	False	False	False
es-S0365-66912012000500003-1	SINTOMA	1796	1830	leve engrosamiento esclerocoroideo	247199007	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	2866	2891	leve hiperproteinorraquia	167735002	NARROW	False	False	False
es-S0210-48062005000400012-1	SINTOMA	816	834	leve hiperuricemia	35885006	EXACT	False	False	False
es-S1888-75462015000400006-1	SINTOMA	177	208	leve limitación de la movilidad	82971005	EXACT	False	False	False
es-S0365-66912006000100008-1	SINTOMA	1033	1047	leve proptosis	18265008	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	409	426	libido conservada	47949009	EXACT	False	False	False
es-S0365-66912007001200011-1	SINTOMA	1104	1143	limbo nasal de características normales	366014002	NARROW	False	False	True
es-S1137-66272013000100024-1	SINTOMA	201	255	limitación a la movilización pasiva y activa de cadera	102569004	EXACT	False	False	False
es-S1130-05582014000400006-2	SINTOMA	201	232	limitación de la apertura bucal	109639001	EXACT	False	False	False
es-S1134-80462009000500006-1	SINTOMA	1057	1107	limitación de la movilidad de la columna vertebral	840678003	EXACT	False	False	False
es-S0211-57352013000300011-1	SINTOMA	2935	2964	limitación funcional moderada	82971005	EXACT	False	False	False
es-S0212-71992008000700009-1	SINTOMA	274	323	limitación generalizada a la movilidad extrínseca	419326002	NARROW	False	False	True
es-S0210-48062009000200019-1	SINTOMA	2157	2270	linfadenectomía ilio-ceco-apendicular (con diagnóstico intraoperatorio por congelación de ausencia de malignidad)	309309002	NARROW	False	False	False
es-S0213-12852007000100002-1	SINTOMA	496	517	linfonodos del cuello	127086001	EXACT	False	False	False
es-S1137-66272013000100024-1	SINTOMA	1004	1061	líquido articular es positivo para Haemophilus influenzae	167863008	NARROW	False	False	False
es-S0212-16112009000600018-1	SINTOMA	1369	1404	líquido ascítico de aspecto lechoso	52985009	NARROW	False	False	False
es-S0212-71992004001100006-1	SINTOMA	2831	2860	líquido cefalorraquídeo claro	167707001	EXACT	False	False	False
es-S0212-16112010000100017-1	SINTOMA	572	598	líquido de aspecto lechoso	365669006	NARROW	False	False	True
es-S0004-06142008000300012-1	SINTOMA	1638	1712	Líquido libre en pelvis, espacios perihepático, periesplénico y perirrenal	93457003	EXACT	False	False	False
es-S1130-01082005001100017-2	SINTOMA	638	666	líquido libre intraabdominal	93457003	EXACT	False	False	False
es-S0212-16112009000600018-1	SINTOMA	1273	1302	líquido libre intra-abdominal	93457003	EXACT	False	False	False
es-S1130-01082005001100016-1	SINTOMA	850	874	líquido libre peritoneal	93457003	EXACT	False	False	False
es-S1130-01082007000100013-1	SINTOMA	804	828	líquido libre peritoneal	93457003	EXACT	False	False	False
es-S0376-78922016000200011-1	SINTOMA	1112	1144	líquido periprotésico en la mama	237475004	EXACT	False	False	False
es-S0376-78922016000200011-1	SINTOMA	2290	2381	líquido periprotésico evacuado durante la cirugía resultó positivo para células neoplásicas	309307000	NARROW	False	False	False
es-S1130-01082009000400012-1	SINTOMA	235	252	líquido purulento	35013009	EXACT	False	False	False
es-S1137-66272013000100024-1	SINTOMA	743	769	líquido sinovial purulento	167884003	EXACT	False	False	False
es-S1135-76062013000100008-1	SINTOMA	1113	1222	"líquido verde oscuro (bilis y escasos restos hemáticos en forma de ""posos de café""); las paredes del estómago"	414391001	NARROW	False	False	False
es-S1135-76062013000100008-1	SINTOMA	745	786	líquido verde oscuro en orificios nasales	836475004	EXACT	False	False	False
es-S1137-66272011000100013-2	SINTOMA	963	1047	lóbulo superior izquierdo (LSI) con nueva cavitación, observándose material flotante	301863008	NARROW	True	False	False
es-S1137-66272014000200011-1	SINTOMA	1778	1791	LTD un nódulo	237557003	NARROW	True	False	True
es-S0365-66912007000100009-1	SINTOMA	759	776	mácula era normal	301961009	EXACT	False	False	False
es-S0211-69952009000600023-1	SINTOMA	1695	1708	mácula normal	398637008	NARROW	False	False	False
es-S0365-66912007000200009-1	SINTOMA	821	861	mácula y nervio óptico de aspecto normal	301961009	EXACT	False	False	False
es-S1698-69462006000100006-1	SINTOMA	1099	1120	mal descanso nocturno	301345002	EXACT	False	False	False
es-S1130-05582014000400006-2	SINTOMA	524	542	mala higiene bucal	110299009	EXACT	False	False	False
es-S0376-78922011000500012-1	SINTOMA	376	390	mala perfusión	409054008	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	559	573	mamas normales	290084006	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	3314	3335	mamografía fue normal	168749009	EXACT	False	False	False
es-S0365-66912007000900016-1	SINTOMA	1294	1357	mancha blanca y pigmento peripapilar temporal superior en el OD	247138002	NARROW	True	False	True
es-S1134-80462015000500005-1	SINTOMA	182	243	mancha hiperpigmentada en la espalda, en la zona dorsal media	49765009	NARROW	False	False	False
es-S0365-66912004000800009-1	SINTOMA	697	727	mancha hipopigmentada en tórax	23267004	NARROW	False	False	False
es-S0365-66912007000900016-1	SINTOMA	1505	1564	manchas blanco-amarillentas distribuidas por polo posterior	247138002	NARROW	False	False	False
es-S0365-66912007000900016-1	SINTOMA	2634	2700	manchas blanco-amarillentas tenues en polo posterior de ambos ojos	247138002	NARROW	False	False	False
es-S0365-66912009001100005-3	SINTOMA	155	189	manchas café con leche diseminadas	201281002	EXACT	False	False	False
es-S1130-63432014000400016-1	SINTOMA	3362	3389	manifestaciones articulares	57676002	EXACT	False	False	False
es-S1130-63432014000400016-1	SINTOMA	2830	2857	manifestaciones articulares	57676002	EXACT	False	False	False
es-S1137-66272015000200019-2	SINTOMA	748	790	maniobra del gancho, se reproduce el dolor	427304006	NARROW	False	False	False
es-S1888-75462015000400006-1	SINTOMA	1015	1076	maniobras de Valleix, Fabere, Lasegue y Bragard son negativas	298690008	EXACT	False	False	False
es-S0211-69952012000500025-1	SINTOMA	641	663	Manos bien perfundidas	366216006	NARROW	False	False	False
es-S0212-71992004000300009-1	SINTOMA	1125	1145	Mantoux fue negativo	268375009	EXACT	False	False	False
es-S1137-66272016000200010-1	SINTOMA	1322	1342	Mantoux fue negativo	268375009	EXACT	False	False	False
S0004-06142007000600012-1	SINTOMA	589	606	Mantoux: Negativa	268375009	EXACT	False	False	False
es-S1130-01082007000400010-1	SINTOMA	749	794	marcadores de hepatitis vírica eran negativos	365595004	NARROW	False	False	False
es-S0004-06142008000400011-2	SINTOMA	346	386	marcadores de tumor testicular negativos	399406009	NARROW	False	False	False
es-S0212-16112009000600018-1	SINTOMA	1639	1688	marcadores tumorales (AFP y HCG) fueron negativos	399406009	EXACT	True	False	True
es-S0210-48062006000200018-1	SINTOMA	676	719	Marcadores tumorales (AFP y ß-HCG) normales	399406009	EXACT	True	False	True
S0004-06142006000500002-3	SINTOMA	2662	2721	marcadores tumorales dentro de los valores de la normalidad	399406009	EXACT	False	False	False
es-S1137-66272016000200010-1	SINTOMA	810	844	marcadores tumorales eran normales	399406009	EXACT	False	False	False
S0004-06142006000500002-2	SINTOMA	1753	1799	marcadores tumorales han permanecido negativos	399406009	EXACT	False	False	False
S0004-06142006000100014-1	SINTOMA	999	1062	marcadores tumorales hepáticos y digestivos resultaron anodinos	399406009	NARROW	False	False	False
es-S0378-48352004001000003-1	SINTOMA	1223	1247	Marcadores VHC negativos	406105002	EXACT	True	False	True
es-S1887-85712014000100005-1	SINTOMA	942	998	marcha con tendencia a la lateropulsión hacia la derecha	22325002	NARROW	False	False	False
es-S1137-66272014000200011-1	SINTOMA	2555	2590	márgenes quirúrgicos estaban libres	310342002	EXACT	False	False	False
es-S0004-06142007000900012-1	SINTOMA	337	367	masa a nivel cortical de riñón	309088003	NARROW	False	False	False
es-S0365-66912006000900010-1	SINTOMA	1548	1635	masa circunferencial de crecimiento endofítico abarcando prácticamente toda la coroides	285652003	NARROW	False	False	False
es-S0004-06142008000400013-1	SINTOMA	545	584	masa compleja en polo inferior de riñón	309088003	NARROW	False	False	False
es-S0365-66912006000900010-1	SINTOMA	687	763	masa con base de 17 mm discretamente hiperintensa en T1 e hipointensa en T2,	300848003	NARROW	False	False	False
es-S1130-01082009000300015-1	SINTOMA	1971	2024	masa de 3 cm en cuerpo-cola de páncreas vascularizada	425810000	NARROW	False	False	False
es-S0210-48062006000900012-2	SINTOMA	118	169	masa de 5 cm en cara lateral izquierda de la vejiga	428090004	NARROW	False	False	False
S0004-06142006000900015-1	SINTOMA	887	926	masa dolorosa en el hipocondrio derecho	84454003	NARROW	False	False	False
es-S1130-01082007000400010-1	SINTOMA	1554	1580	masa en cabeza de páncreas	126860002	EXACT	False	False	False
es-S1130-01082009000900012-1	SINTOMA	148	175	masa en crura diafragmática	300851005	NARROW	False	False	False
es-S1130-01082009000300015-1	SINTOMA	2091	2118	masa en el colon transverso	126842002	EXACT	False	False	False
es-S0210-48062006000400012-1	SINTOMA	1584	1665	masa esférica adenomatosa, localizada en área superior (proximal) del hemiescroto	53929009	NARROW	False	False	False
es-S1130-05582003000600004-2	SINTOMA	1328	1421	masa esférica, que se extendía desde el pilar canino o anterior hasta la apófisis pterigoides	300854002	NARROW	False	False	False
es-S1130-01082009000500007-1	SINTOMA	274	299	masa hipogástrica central	404200001	NARROW	False	False	False
es-S0210-48062009000200019-1	SINTOMA	1840	1919	masa independiente de vejiga, intensamente adherida a asas intestinales y ciego	428090004	NARROW	False	False	False
es-S0212-71992000001200006-1	SINTOMA	1974	1990	masa intra-axial	281229000	NARROW	False	False	False
es-S1130-01082007000700011-1	SINTOMA	313	382	masa mamelonada y estenosante desde los 32 cm a unión esofagogástrica	300287006	NARROW	False	False	False
es-S0210-48062005000300014-1	SINTOMA	399	435	masa palpable a nivel de fosa lumbar	309528005	EXACT	False	False	False
es-S0210-48062009000200019-1	SINTOMA	352	436	masa palpable, dolorosa, de gran tamaño, que ocupa hipogastrio y ambas fosas ilíacas	84454003	NARROW	False	False	False
es-S0210-48062004000500009-1	SINTOMA	838	865	masa parahiliar en el riñón	309088003	NARROW	False	False	False
es-S0210-48062009000600012-1	SINTOMA	2902	2920	masa paravertebral	309532004	NARROW	False	False	False
es-S0376-78922016000200012-1	SINTOMA	426	441	masa parespinal	300862005	NARROW	False	False	True
es-S0365-66912004001000008-1	SINTOMA	1891	1906	masa pigmentada	396556000	EXACT	False	False	False
es-S0365-66912006000900010-1	SINTOMA	424	439	masa pigmentada	396556000	EXACT	False	False	False
es-S0365-66912006000900010-1	SINTOMA	194	235	masa pigmentada en el ángulo iridocorneal	762415003	NARROW	False	False	False
es-S1130-01082009000300015-1	SINTOMA	235	259	masa polipoidea en sigma	428472008	EXACT	False	False	False
es-S0365-66912006000900010-1	SINTOMA	362	394	masa presente en cámara anterior	302217008	NARROW	False	False	False
es-S1137-66272013000100023-1	SINTOMA	1160	1177	masa prevertebral	410730009	NARROW	False	False	False
es-S0378-48352006000300005-1	SINTOMA	2853	2875	masa pulmonar superior	309529002	EXACT	False	False	False
es-S1130-01082009000900012-1	SINTOMA	1199	1302	masa que se encontraba íntimamente adherida a glándula suprarrenal, polo superior del riñón y diafragma	69559004	NARROW	False	False	False
es-S1130-05582003000600004-2	SINTOMA	1056	1148	masa radiolúcida homogénea unilocular de 5 cm de diámetro mayor, que ocupaba todo el maxilar	128234004	NARROW	False	False	False
es-S1130-01082007000400010-1	SINTOMA	1040	1088	masa redondeada hipoecoica en cabeza de páncreas	425810000	NARROW	False	False	False
es-S0365-66912004001000008-1	SINTOMA	918	986	masa redondeada localizada entre la raíz del iris y el cuerpo ciliar	248509009	NARROW	False	False	False
S0004-06142006000900015-1	SINTOMA	1468	1502	masa retroperitoneal paravertebral	69559004	NARROW	False	False	False
es-S0210-48062005000300014-1	SINTOMA	526	576	masa sólida heterogénea en polo inferior del riñón	309088003	NARROW	False	False	False
S0004-06142006000900015-1	SINTOMA	229	317	masa sólida y heterogénea de aproximadamente 6 cm, localizada en polo superior del riñón	309088003	NARROW	False	False	False
S0004-06142006000100010-1	SINTOMA	251	289	masa suprarrenal derecha hipoecogénica	237783006	EXACT	False	False	False
es-S0210-48062006000400012-1	SINTOMA	255	280	masa testicular, indolora	87860000	NARROW	False	False	False
es-S1130-05582003000600004-2	SINTOMA	841	873	masa, se extendía hacia palatino	1196999009	NARROW	False	False	False
S0004-06142006000500002-2	SINTOMA	428	461	masas a nivel de ambos testículos	87860000	EXACT	False	False	False
es-S1137-66272013000100023-1	SINTOMA	1951	1971	material hemorrágico	50960005	EXACT	False	False	False
es-S0376-78922016000200011-1	SINTOMA	1249	1264	material seroso	22641006	EXACT	False	False	False
es-S0211-69952012000700028-1	SINTOMA	982	1004	matidez en mesogastrio	249554000	NARROW	False	False	False
es-S1698-69462006000100003-1	SINTOMA	1030	1065	maxilar inferior desdentado parcial	371084005	NARROW	False	False	False
es-S1698-69462006000100003-1	SINTOMA	1067	1100	maxilar superior desdentado total	128234004	NARROW	False	False	False
es-S0210-48062007000300014-1	SINTOMA	659	672	meato central	249302009	NARROW	False	False	True
es-S0365-66912004001200010-2	SINTOMA	1113	1150	megacariocitos displásicos y atípicos	167939004	NARROW	False	False	True
es-S0365-66912009001100005-3	SINTOMA	382	399	meninges intactas	299729001	NARROW	False	False	False
es-S1698-69462006000100006-1	SINTOMA	873	883	meteorismo	722879009	EXACT	False	False	False
es-S0004-06142008000400013-1	SINTOMA	127	139	metrorragias	44991000119100	EXACT	False	False	True
es-S0210-48062005000400012-1	SINTOMA	449	471	micción en dos tiempos	47252008	NARROW	False	False	False
es-S0210-48062005000400012-1	SINTOMA	388	404	micción nocturna	300470007	NARROW	False	False	True
es-S0210-48062006000700012-1	SINTOMA	1671	1693	micción uretral normal	102834005	EXACT	False	False	False
es-S1137-66272016000200010-1	SINTOMA	1160	1202	micobacterias con tinción de Ziehl Nielsen	830286009	NARROW	False	False	False
es-S1137-66272011000300024-1	SINTOMA	3415	3440	microalbuminuria negativa	167583002	EXACT	False	False	False
es-S1139-76322016000300009-1	SINTOMA	1424	1457	microcalcificaciones testiculares	117261000119108	EXACT	False	False	False
es-S1130-01082008000900017-1	SINTOMA	2007	2041	microcoils próximos al divertículo	82380002	NARROW	False	False	True
es-S0210-48062007000300014-1	SINTOMA	2043	2070	Microdeleciones cromosoma Y	717158001	EXACT	False	False	False
es-S0212-16112013000400053-1	SINTOMA	859	956	micronódulos a nivel de colon transverso y en la región correspondiente al epiplon gastrohepático	425711007	NARROW	False	False	False
es-S1130-01082005001200011-1	SINTOMA	2267	2277	mioclonias	17450006	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	3911	3921	mioclonias	17450006	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	4781	4791	mioclonias	17450006	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	5011	5021	mioclonias	17450006	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	4175	4218	mioclonias en ambas extremidades inferiores	17450006	NARROW	False	False	False
es-S1130-01082005001200011-1	SINTOMA	2105	2127	mioclonias espontáneas	17450006	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	4231	4266	mioclonias reflejas en ambos brazos	17450006	NARROW	False	False	False
es-S0365-66912007001200009-1	SINTOMA	1308	1321	miodesospsias	15013002	EXACT	False	False	False
es-S0212-71992005000600008-1	SINTOMA	1357	1378	Moderada leucocitosis	414478003	EXACT	False	False	False
es-S1137-66272012000300024-1	SINTOMA	946	968	moderada trombocitosis	6631009	EXACT	False	False	False
es-S1130-05582014000400006-2	SINTOMA	545	593	moderado aumento del volumen del piso de la boca	116337000	NARROW	False	False	False
es-S1139-76322016000300009-1	SINTOMA	1026	1055	molestias (elevación escrotal	20502007	EXACT	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	1088	1135	molestias a la palpación de la cabeza del radio	298928007	NARROW	False	False	False
es-S1139-76322016000300009-1	SINTOMA	178	203	molestias en el testículo	63901009	EXACT	False	False	False
es-S0212-16112010000100017-1	SINTOMA	348	370	molestias en hemitórax	279084009	EXACT	False	False	False
es-S1130-01082010001100014-1	SINTOMA	62	84	molestias epigástricas	79922009	EXACT	False	False	False
es-S0212-71992004000300009-1	SINTOMA	348	367	molestias faríngeas	267102003	EXACT	False	False	False
es-S1130-01082008000900011-1	SINTOMA	294	313	molestias faríngeas	267102003	EXACT	False	False	False
